,URL,full_model_name,Parameters,MMLU_average,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
LosslessMegaCoder-llama2-7b-mini,https://huggingface.co/rombodawg/LosslessMegaCoder-llama2-7b-mini,rombodawg/LosslessMegaCoder-llama2-7b-mini,7.0,0.49715751342284936,0.5068259385665529,0.5881298546106354,0.29,0.48148148148148145,0.4407894736842105,0.52,0.569811320754717,0.4861111111111111,0.31,0.41,0.36,0.4161849710982659,0.22549019607843138,0.61,0.41702127659574467,0.3333333333333333,0.4827586206896552,0.3201058201058201,0.30158730158730157,0.36,0.5451612903225806,0.35467980295566504,0.48,0.6727272727272727,0.601010101010101,0.7098445595854922,0.4205128205128205,0.2851851851851852,0.47058823529411764,0.31125827814569534,0.6623853211009174,0.35185185185185186,0.6715686274509803,0.7426160337552743,0.5605381165919282,0.5801526717557252,0.6446280991735537,0.5277777777777778,0.5214723926380368,0.3392857142857143,0.6504854368932039,0.7264957264957265,0.53,0.6973180076628352,0.5260115606936416,0.2547486033519553,0.545751633986928,0.6045016077170418,0.5679012345679012,0.3900709219858156,0.3624511082138201,0.40441176470588236,0.5016339869281046,0.5909090909090909,0.6653061224489796,0.6965174129353234,0.73,0.40963855421686746,0.695906432748538
LosslessMegaCoder-llama2-13b-mini,https://huggingface.co/rombodawg/LosslessMegaCoder-llama2-13b-mini,rombodawg/LosslessMegaCoder-llama2-13b-mini,13.0,0.5791638767861185,0.5588737201365188,0.6141206930890261,0.41,0.4740740740740741,0.5657894736842105,0.64,0.6075471698113207,0.5972222222222222,0.46,0.5,0.36,0.5202312138728323,0.3235294117647059,0.7,0.4553191489361702,0.2982456140350877,0.5448275862068965,0.3253968253968254,0.4126984126984127,0.34,0.7193548387096774,0.4482758620689655,0.52,0.7212121212121212,0.7575757575757576,0.8082901554404145,0.5641025641025641,0.3148148148148148,0.5462184873949579,0.31125827814569534,0.7577981651376147,0.46296296296296297,0.7598039215686274,0.7721518987341772,0.6502242152466368,0.6564885496183206,0.7851239669421488,0.7777777777777778,0.6503067484662577,0.375,0.7766990291262136,0.8162393162393162,0.57,0.776500638569604,0.630057803468208,0.47374301675977654,0.6274509803921569,0.6109324758842444,0.6512345679012346,0.43617021276595747,0.4152542372881356,0.5588235294117647,0.5555555555555556,0.6363636363636364,0.6816326530612244,0.7512437810945274,0.85,0.4879518072289157,0.8128654970760234
llama-30b-2048-instruct-PL-lora_unload,https://huggingface.co/Aspik101/llama-30b-2048-instruct-PL-lora_unload,Aspik101/llama-30b-2048-instruct-PL-lora_unload,30.0,0.6148938164940237,0.6006825938566553,0.6494722166899024,0.39,0.5481481481481482,0.6710526315789473,0.63,0.6716981132075471,0.6666666666666666,0.39,0.5,0.4,0.5780346820809249,0.46078431372549017,0.7,0.5106382978723404,0.41228070175438597,0.5103448275862069,0.3915343915343915,0.38095238095238093,0.35,0.7548387096774194,0.458128078817734,0.62,0.7575757575757576,0.803030303030303,0.8860103626943006,0.5769230769230769,0.3111111111111111,0.6596638655462185,0.36423841059602646,0.8055045871559633,0.5138888888888888,0.8137254901960784,0.8059071729957806,0.6905829596412556,0.7022900763358778,0.7933884297520661,0.75,0.6625766871165644,0.44642857142857145,0.8155339805825242,0.8504273504273504,0.62,0.7943805874840357,0.6791907514450867,0.464804469273743,0.6568627450980392,0.6816720257234726,0.7253086419753086,0.4716312056737589,0.4498044328552803,0.5882352941176471,0.6503267973856209,0.6272727272727273,0.6816326530612244,0.8009950248756219,0.87,0.4759036144578313,0.8070175438596491
WizardVicuna-Uncensored-3B-instruct-PL-lora_unload,https://huggingface.co/Aspik101/WizardVicuna-Uncensored-3B-instruct-PL-lora_unload,Aspik101/WizardVicuna-Uncensored-3B-instruct-PL-lora_unload,3.0,0.25688050926016387,0.386518771331058,0.5086636128261303,0.33,0.2962962962962963,0.17105263157894737,0.3,0.27169811320754716,0.2708333333333333,0.2,0.27,0.25,0.27167630057803466,0.22549019607843138,0.32,0.31063829787234043,0.2543859649122807,0.2827586206896552,0.2275132275132275,0.25396825396825395,0.25,0.22903225806451613,0.2660098522167488,0.25,0.2,0.16161616161616163,0.22797927461139897,0.2358974358974359,0.24444444444444444,0.20168067226890757,0.2980132450331126,0.1926605504587156,0.20833333333333334,0.25980392156862747,0.2616033755274262,0.34080717488789236,0.1984732824427481,0.2231404958677686,0.2962962962962963,0.2331288343558282,0.21428571428571427,0.2524271844660194,0.2692307692307692,0.25,0.2886334610472541,0.2976878612716763,0.24581005586592178,0.2581699346405229,0.29260450160771706,0.24691358024691357,0.2375886524822695,0.23989569752281617,0.375,0.2565359477124183,0.3090909090909091,0.19183673469387755,0.24875621890547264,0.26,0.2891566265060241,0.3333333333333333
StableBeluga-13B-instruct-PL-lora_unload,https://huggingface.co/Aspik101/StableBeluga-13B-instruct-PL-lora_unload,Aspik101/StableBeluga-13B-instruct-PL-lora_unload,13.0,0.5698560850032657,0.590443686006826,0.6184027086237801,0.33,0.48148148148148145,0.4934210526315789,0.57,0.6,0.6111111111111112,0.35,0.45,0.38,0.5086705202312138,0.3431372549019608,0.73,0.451063829787234,0.2982456140350877,0.5448275862068965,0.3253968253968254,0.3492063492063492,0.39,0.6612903225806451,0.41379310344827586,0.58,0.7090909090909091,0.7373737373737373,0.7927461139896373,0.5358974358974359,0.3037037037037037,0.5966386554621849,0.3443708609271523,0.7596330275229358,0.4305555555555556,0.7647058823529411,0.7510548523206751,0.6771300448430493,0.6641221374045801,0.7520661157024794,0.7314814814814815,0.7055214723926381,0.36607142857142855,0.7572815533980582,0.8034188034188035,0.68,0.7701149425287356,0.653179190751445,0.41675977653631285,0.6339869281045751,0.6302250803858521,0.6481481481481481,0.4219858156028369,0.409387222946545,0.5183823529411765,0.5816993464052288,0.6545454545454545,0.6285714285714286,0.746268656716418,0.79,0.4879518072289157,0.7660818713450293
llama-30b-instruct-2048-PL-lora,https://huggingface.co/Aspik101/llama-30b-instruct-2048-PL-lora,Aspik101/llama-30b-instruct-2048-PL-lora,30.0,0.6169060065976412,0.6023890784982935,0.6486755626369249,0.35,0.6,0.6776315789473685,0.63,0.6679245283018868,0.6597222222222222,0.4,0.51,0.39,0.5606936416184971,0.4117647058823529,0.71,0.5404255319148936,0.41228070175438597,0.5103448275862069,0.3915343915343915,0.373015873015873,0.37,0.7645161290322581,0.4482758620689655,0.63,0.7515151515151515,0.8232323232323232,0.8963730569948186,0.6051282051282051,0.31851851851851853,0.6596638655462185,0.3576158940397351,0.8128440366972477,0.5046296296296297,0.8137254901960784,0.8227848101265823,0.7040358744394619,0.7022900763358778,0.7933884297520661,0.7592592592592593,0.6625766871165644,0.4375,0.8252427184466019,0.8547008547008547,0.64,0.7931034482758621,0.6907514450867052,0.4446927374301676,0.6601307189542484,0.662379421221865,0.7407407407407407,0.4645390070921986,0.44654498044328556,0.5845588235294118,0.6470588235294118,0.6363636363636364,0.726530612244898,0.7960199004975125,0.84,0.4759036144578313,0.8011695906432749
Vicuzard-30B-Uncensored-instruct-PL-lora_unload,https://huggingface.co/Aspik101/Vicuzard-30B-Uncensored-instruct-PL-lora_unload,Aspik101/Vicuzard-30B-Uncensored-instruct-PL-lora_unload,30.0,0.5781547569689696,0.5964163822525598,0.6429994025094603,0.28,0.5037037037037037,0.5789473684210527,0.62,0.6188679245283019,0.5833333333333334,0.39,0.5,0.4,0.5260115606936416,0.3137254901960784,0.66,0.5148936170212766,0.32456140350877194,0.496551724137931,0.328042328042328,0.30952380952380953,0.4,0.6516129032258065,0.3842364532019704,0.61,0.7151515151515152,0.7525252525252525,0.8031088082901554,0.5512820512820513,0.26666666666666666,0.6218487394957983,0.3708609271523179,0.7651376146788991,0.4305555555555556,0.7794117647058824,0.8185654008438819,0.6860986547085202,0.6335877862595419,0.7520661157024794,0.7222222222222222,0.7055214723926381,0.39285714285714285,0.8058252427184466,0.8632478632478633,0.61,0.7586206896551724,0.6416184971098265,0.4111731843575419,0.6013071895424836,0.6816720257234726,0.6635802469135802,0.45390070921985815,0.4491525423728814,0.5477941176470589,0.6029411764705882,0.6636363636363637,0.5959183673469388,0.7711442786069652,0.83,0.46987951807228917,0.7719298245614035
vicuna-7b-v1.3-instruct-pl-lora_unload,https://huggingface.co/Aspik101/vicuna-7b-v1.3-instruct-pl-lora_unload,Aspik101/vicuna-7b-v1.3-instruct-pl-lora_unload,7.0,0.47415869555889467,0.43686006825938567,0.5687114120693089,0.23,0.45185185185185184,0.4144736842105263,0.46,0.5358490566037736,0.4513888888888889,0.34,0.42,0.36,0.3988439306358382,0.23529411764705882,0.63,0.37446808510638296,0.2543859649122807,0.42758620689655175,0.2857142857142857,0.30952380952380953,0.3,0.5258064516129032,0.39901477832512317,0.42,0.5696969696969697,0.6363636363636364,0.6580310880829016,0.48205128205128206,0.2777777777777778,0.42857142857142855,0.271523178807947,0.655045871559633,0.44907407407407407,0.6225490196078431,0.6244725738396625,0.5246636771300448,0.5419847328244275,0.6776859504132231,0.6481481481481481,0.5950920245398773,0.2767857142857143,0.7087378640776699,0.6837606837606838,0.51,0.6513409961685823,0.5289017341040463,0.2424581005586592,0.5130718954248366,0.5305466237942122,0.5432098765432098,0.3546099290780142,0.3520208604954368,0.47794117647058826,0.4068627450980392,0.43636363636363634,0.5265306122448979,0.6268656716417911,0.7,0.39759036144578314,0.672514619883041
Redmond-Puffin-13B-instruct-PL-lora_unload,https://huggingface.co/Aspik101/Redmond-Puffin-13B-instruct-PL-lora_unload,Aspik101/Redmond-Puffin-13B-instruct-PL-lora_unload,13.0,0.5560984705428461,0.5639931740614335,0.617307309300936,0.32,0.4962962962962963,0.5328947368421053,0.55,0.6075471698113207,0.5972222222222222,0.43,0.47,0.33,0.5086705202312138,0.28431372549019607,0.72,0.4425531914893617,0.23684210526315788,0.5172413793103449,0.3412698412698413,0.3253968253968254,0.34,0.6580645161290323,0.4482758620689655,0.57,0.6545454545454545,0.6818181818181818,0.8186528497409327,0.5025641025641026,0.25555555555555554,0.5546218487394958,0.31788079470198677,0.7412844036697248,0.46296296296296297,0.7549019607843137,0.7383966244725738,0.6502242152466368,0.6412213740458015,0.7107438016528925,0.7129629629629629,0.6871165644171779,0.25,0.7864077669902912,0.7905982905982906,0.56,0.7484035759897829,0.6647398843930635,0.38324022346368714,0.6176470588235294,0.6430868167202572,0.6265432098765432,0.4219858156028369,0.4256844850065189,0.5294117647058824,0.5408496732026143,0.6545454545454545,0.6122448979591837,0.746268656716418,0.86,0.4578313253012048,0.7660818713450293
finetuned-gpt2-tiny,https://huggingface.co/dpv/finetuned-gpt2-tiny,dpv/finetuned-gpt2-tiny,,0.25858513940475486,0.19965870307167236,0.2922724556861183,0.21,0.24444444444444444,0.16447368421052633,0.17,0.23018867924528302,0.2222222222222222,0.2,0.3,0.29,0.23699421965317918,0.2549019607843137,0.17,0.2680851063829787,0.2807017543859649,0.2413793103448276,0.25396825396825395,0.14285714285714285,0.15,0.3,0.27586206896551724,0.26,0.21818181818181817,0.35353535353535354,0.36787564766839376,0.2743589743589744,0.25555555555555554,0.28991596638655465,0.271523178807947,0.3467889908256881,0.4722222222222222,0.2549019607843137,0.2489451476793249,0.2914798206278027,0.26717557251908397,0.3305785123966942,0.21296296296296297,0.25766871165644173,0.24107142857142858,0.33980582524271846,0.1794871794871795,0.27,0.21839080459770116,0.2398843930635838,0.2424581005586592,0.21895424836601307,0.2508038585209003,0.22530864197530864,0.2695035460992908,0.24771838331160365,0.4411764705882353,0.2647058823529412,0.21818181818181817,0.4,0.22885572139303484,0.26,0.1927710843373494,0.21052631578947367
results_2023-07-24T14-46-19.898757.json,https://huggingface.co/gpt2-xl/results_2023-07-24T14-46-19.898757.json,gpt2-xl/results_2023-07-24T14-46-19.898757.json,,0.26433227324517394,0.2593856655290102,0.3981278629755029,0.26,0.2074074074074074,0.19078947368421054,0.27,0.29056603773584905,0.2847222222222222,0.24,0.3,0.3,0.3063583815028902,0.18627450980392157,0.29,0.2978723404255319,0.23684210526315788,0.2620689655172414,0.24074074074074073,0.3412698412698413,0.25,0.24838709677419354,0.21182266009852216,0.29,0.3090909090909091,0.2777777777777778,0.21761658031088082,0.3435897435897436,0.25555555555555554,0.22268907563025211,0.26490066225165565,0.3284403669724771,0.39351851851851855,0.22549019607843138,0.2489451476793249,0.18834080717488788,0.25190839694656486,0.2809917355371901,0.2962962962962963,0.2392638036809816,0.26785714285714285,0.2621359223300971,0.26495726495726496,0.25,0.2681992337164751,0.2398843930635838,0.2424581005586592,0.28104575163398693,0.21221864951768488,0.24382716049382716,0.23404255319148937,0.25945241199478486,0.20955882352941177,0.24019607843137256,0.3181818181818182,0.2897959183673469,0.24875621890547264,0.22,0.3373493975903614,0.32748538011695905
Mistral-11B-SynthIAirOmniMix,https://huggingface.co/NeverSleep/Mistral-11B-SynthIAirOmniMix,NeverSleep/Mistral-11B-SynthIAirOmniMix,11.0,0.634660956638155,0.5921501706484642,0.6396136227843059,0.35,0.6074074074074074,0.625,0.58,0.6754716981132075,0.7222222222222222,0.48,0.53,0.41,0.630057803468208,0.3627450980392157,0.76,0.5574468085106383,0.45614035087719296,0.5655172413793104,0.3888888888888889,0.3888888888888889,0.4,0.7677419354838709,0.4975369458128079,0.69,0.7575757575757576,0.8080808080808081,0.8756476683937824,0.6743589743589744,0.3333333333333333,0.6848739495798319,0.304635761589404,0.8220183486238533,0.5092592592592593,0.8235294117647058,0.7890295358649789,0.7085201793721974,0.7786259541984732,0.7768595041322314,0.7592592592592593,0.7607361963190185,0.4642857142857143,0.7961165048543689,0.8632478632478633,0.7,0.8160919540229885,0.6820809248554913,0.37318435754189944,0.7222222222222222,0.684887459807074,0.7253086419753086,0.48226950354609927,0.45436766623207303,0.6838235294117647,0.6503267973856209,0.6727272727272727,0.7387755102040816,0.845771144278607,0.83,0.5542168674698795,0.8245614035087719
SharpBalance,https://huggingface.co/sequelbox/SharpBalance,sequelbox/SharpBalance,,0.695077254648396,0.6527303754266212,0.6878111929894444,0.34,0.6444444444444445,0.8092105263157895,0.75,0.720754716981132,0.8055555555555556,0.49,0.55,0.41,0.6647398843930635,0.39215686274509803,0.77,0.6723404255319149,0.41228070175438597,0.6,0.43915343915343913,0.5238095238095238,0.48,0.8161290322580645,0.5369458128078818,0.75,0.8303030303030303,0.8838383838383839,0.927461139896373,0.7076923076923077,0.2962962962962963,0.7521008403361344,0.4768211920529801,0.8880733944954129,0.5462962962962963,0.9166666666666666,0.8776371308016878,0.7982062780269058,0.8473282442748091,0.8760330578512396,0.8148148148148148,0.8098159509202454,0.5,0.8252427184466019,0.9188034188034188,0.72,0.8735632183908046,0.7976878612716763,0.529608938547486,0.7352941176470589,0.7909967845659164,0.8148148148148148,0.5425531914893617,0.546284224250326,0.7169117647058824,0.75,0.7272727272727273,0.8,0.8756218905472637,0.92,0.5481927710843374,0.8596491228070176
DaringFortitude,https://huggingface.co/sequelbox/DaringFortitude,sequelbox/DaringFortitude,,0.5981493542664535,0.6032423208191127,0.6360286795459071,0.29,0.5259259259259259,0.618421052631579,0.57,0.6226415094339622,0.6597222222222222,0.41,0.55,0.35,0.5953757225433526,0.3235294117647059,0.69,0.49361702127659574,0.35964912280701755,0.5724137931034483,0.3412698412698413,0.35714285714285715,0.39,0.6709677419354839,0.4827586206896552,0.62,0.7212121212121212,0.7777777777777778,0.8808290155440415,0.6153846153846154,0.32222222222222224,0.5966386554621849,0.32450331125827814,0.7889908256880734,0.4305555555555556,0.8333333333333334,0.7848101265822784,0.6860986547085202,0.6870229007633588,0.7272727272727273,0.7685185185185185,0.6932515337423313,0.39285714285714285,0.7572815533980582,0.8504273504273504,0.6,0.7956577266922095,0.6560693641618497,0.48268156424581005,0.6699346405228758,0.684887459807074,0.7191358024691358,0.475177304964539,0.45827900912646674,0.6102941176470589,0.5915032679738562,0.6636363636363637,0.673469387755102,0.7562189054726368,0.83,0.4939759036144578,0.8011695906432749
bloom,https://huggingface.co/bigscience/bloom,bigscience/bloom,,0.3085400905932379,0.4658703071672355,0.5676160127464649,0.24,0.35555555555555557,0.25,0.41,0.3169811320754717,0.2847222222222222,0.18,0.31,0.29,0.24855491329479767,0.20588235294117646,0.34,0.3276595744680851,0.24561403508771928,0.31724137931034485,0.2804232804232804,0.24603174603174602,0.35,0.2967741935483871,0.28078817733990147,0.29,0.2787878787878788,0.3787878787878788,0.29533678756476683,0.2230769230769231,0.2740740740740741,0.24789915966386555,0.24503311258278146,0.4,0.21296296296296297,0.30392156862745096,0.3206751054852321,0.3901345291479821,0.3282442748091603,0.371900826446281,0.37962962962962965,0.2822085889570552,0.26785714285714285,0.2621359223300971,0.4230769230769231,0.4,0.40102171136653897,0.3670520231213873,0.2424581005586592,0.28431372549019607,0.35691318327974275,0.32407407407407407,0.2907801418439716,0.27835723598435463,0.24632352941176472,0.32189542483660133,0.33636363636363636,0.31020408163265306,0.32338308457711445,0.4,0.3072289156626506,0.4444444444444444
bloom-7b1,https://huggingface.co/bigscience/bloom-7b1,bigscience/bloom-7b1,7.0,0.2624622237572569,0.3643344709897611,0.4622585142401912,0.26,0.24444444444444444,0.17763157894736842,0.26,0.27547169811320754,0.19444444444444445,0.21,0.32,0.32,0.20809248554913296,0.20588235294117646,0.23,0.32340425531914896,0.23684210526315788,0.2482758620689655,0.2751322751322751,0.16666666666666666,0.33,0.25483870967741934,0.270935960591133,0.35,0.26666666666666666,0.22727272727272727,0.20725388601036268,0.23076923076923078,0.26666666666666666,0.226890756302521,0.23841059602649006,0.24770642201834864,0.38425925925925924,0.2647058823529412,0.26582278481012656,0.3632286995515695,0.22900763358778625,0.36363636363636365,0.28703703703703703,0.25766871165644173,0.29464285714285715,0.2524271844660194,0.25213675213675213,0.26,0.2886334610472541,0.24566473988439305,0.2424581005586592,0.23202614379084968,0.2733118971061093,0.2623456790123457,0.26595744680851063,0.2529335071707953,0.20955882352941177,0.26143790849673204,0.32727272727272727,0.3020408163265306,0.23880597014925373,0.21,0.3072289156626506,0.29239766081871343
bloomz-560m,https://huggingface.co/bigscience/bloomz-560m,bigscience/bloomz-560m,0.56,0.25100437787110286,0.20819112627986347,0.3127862975502888,0.29,0.2,0.18421052631578946,0.3,0.21509433962264152,0.24305555555555555,0.22,0.29,0.24,0.2658959537572254,0.19607843137254902,0.2,0.20425531914893616,0.21052631578947367,0.2620689655172414,0.2619047619047619,0.20634920634920634,0.18,0.25806451612903225,0.2857142857142857,0.25,0.23636363636363636,0.23737373737373738,0.20207253886010362,0.26153846153846155,0.24074074074074073,0.21428571428571427,0.2582781456953642,0.3192660550458716,0.2175925925925926,0.2107843137254902,0.28270042194092826,0.23318385650224216,0.26717557251908397,0.3140495867768595,0.3055555555555556,0.32515337423312884,0.3125,0.17475728155339806,0.2948717948717949,0.29,0.2784163473818646,0.25722543352601157,0.23128491620111732,0.21895424836601307,0.18971061093247588,0.23765432098765432,0.2907801418439716,0.24771838331160365,0.36764705882352944,0.25,0.23636363636363636,0.2,0.2736318407960199,0.31,0.2289156626506024,0.32748538011695905
GOAT-7B-Community,https://huggingface.co/GOAT-AI/GOAT-7B-Community,GOAT-AI/GOAT-7B-Community,7.0,0.49583323188726514,0.4616040955631399,0.5577574188408684,0.28,0.43703703703703706,0.4605263157894737,0.52,0.5735849056603773,0.4722222222222222,0.37,0.46,0.39,0.4624277456647399,0.2647058823529412,0.63,0.4,0.2894736842105263,0.46206896551724136,0.3306878306878307,0.29365079365079366,0.31,0.5096774193548387,0.3448275862068966,0.55,0.6848484848484848,0.6565656565656566,0.6632124352331606,0.48717948717948717,0.3037037037037037,0.48739495798319327,0.3509933774834437,0.6862385321100918,0.3472222222222222,0.6715686274509803,0.6919831223628692,0.57847533632287,0.4961832061068702,0.5950413223140496,0.5370370370370371,0.5276073619631901,0.32142857142857145,0.6796116504854369,0.7735042735042735,0.57,0.6947637292464879,0.5491329479768786,0.29832402234636873,0.545751633986928,0.594855305466238,0.5030864197530864,0.35106382978723405,0.3709256844850065,0.4742647058823529,0.4950980392156863,0.5636363636363636,0.5265306122448979,0.6666666666666666,0.65,0.37349397590361444,0.6842105263157895
test5,https://huggingface.co/doas/test5,doas/test5,,0.2535780205151676,0.23208191126279865,0.25721967735510853,0.22,0.2,0.27631578947368424,0.31,0.29056603773584905,0.2222222222222222,0.29,0.24,0.16,0.3872832369942196,0.30392156862745096,0.22,0.19148936170212766,0.22807017543859648,0.2689655172413793,0.2962962962962963,0.23809523809523808,0.18,0.2645161290322581,0.28078817733990147,0.26,0.2606060606060606,0.2878787878787879,0.27461139896373055,0.2794871794871795,0.22962962962962963,0.2857142857142857,0.31125827814569534,0.24587155963302754,0.2037037037037037,0.28431372549019607,0.2869198312236287,0.16591928251121077,0.2900763358778626,0.34710743801652894,0.2037037037037037,0.22085889570552147,0.3125,0.4174757281553398,0.2606837606837607,0.22,0.2081736909323116,0.2658959537572254,0.2748603351955307,0.24509803921568626,0.2540192926045016,0.24382716049382716,0.23049645390070922,0.23859191655801826,0.23529411764705882,0.25326797385620914,0.18181818181818182,0.15918367346938775,0.263681592039801,0.25,0.20481927710843373,0.22807017543859648
test2,https://huggingface.co/doas/test2,doas/test2,,0.24342793284025036,0.2363481228668942,0.2561242780322645,0.24,0.23703703703703705,0.1513157894736842,0.23,0.24150943396226415,0.22916666666666666,0.25,0.26,0.31,0.1676300578034682,0.2647058823529412,0.21,0.30638297872340425,0.23684210526315788,0.21379310344827587,0.2275132275132275,0.2698412698412698,0.31,0.24516129032258063,0.21674876847290642,0.17,0.2,0.2222222222222222,0.24870466321243523,0.18461538461538463,0.22962962962962963,0.20588235294117646,0.271523178807947,0.23302752293577983,0.3101851851851852,0.19117647058823528,0.19831223628691982,0.3452914798206278,0.2366412213740458,0.2727272727272727,0.2222222222222222,0.22085889570552147,0.24107142857142858,0.27184466019417475,0.23076923076923078,0.21,0.28735632183908044,0.23699421965317918,0.27150837988826815,0.27450980392156865,0.2765273311897106,0.26851851851851855,0.24822695035460993,0.242503259452412,0.25735294117647056,0.22549019607843138,0.2909090909090909,0.23673469387755103,0.24875621890547264,0.24,0.3192771084337349,0.21637426900584794
DialoGPT-sarcastic-medium,https://huggingface.co/abhiramtirumala/DialoGPT-sarcastic-medium,abhiramtirumala/DialoGPT-sarcastic-medium,,0.23764494276694004,0.20392491467576793,0.2560246962756423,0.22,0.28888888888888886,0.17763157894736842,0.28,0.2188679245283019,0.3263888888888889,0.18,0.25,0.21,0.24277456647398843,0.21568627450980393,0.25,0.28085106382978725,0.23684210526315788,0.2413793103448276,0.25132275132275134,0.24603174603174602,0.23,0.1935483870967742,0.3054187192118227,0.25,0.21818181818181817,0.24242424242424243,0.19689119170984457,0.20512820512820512,0.2111111111111111,0.2184873949579832,0.2119205298013245,0.23486238532110093,0.1527777777777778,0.2647058823529412,0.270042194092827,0.2062780269058296,0.26717557251908397,0.2396694214876033,0.25925925925925924,0.22085889570552147,0.3125,0.18446601941747573,0.3076923076923077,0.28,0.24904214559386972,0.26878612716763006,0.2424581005586592,0.2222222222222222,0.2090032154340836,0.25308641975308643,0.23404255319148937,0.2529335071707953,0.17647058823529413,0.26143790849673204,0.2,0.19591836734693877,0.23880597014925373,0.29,0.24096385542168675,0.21052631578947367
WizardCoder-15B-V1.0,https://huggingface.co/WizardLM/WizardCoder-15B-V1.0,WizardLM/WizardCoder-15B-V1.0,15.0,0.2942653367571568,0.29266211604095566,0.3860784704242183,0.34,0.2740740740740741,0.26973684210526316,0.38,0.24150943396226415,0.3055555555555556,0.22,0.35,0.36,0.24855491329479767,0.2549019607843137,0.49,0.3148936170212766,0.2894736842105263,0.38620689655172413,0.2830687830687831,0.2698412698412698,0.31,0.25806451612903225,0.2315270935960591,0.38,0.3393939393939394,0.20202020202020202,0.24352331606217617,0.2358974358974359,0.2814814814814815,0.24789915966386555,0.2251655629139073,0.21467889908256882,0.18055555555555555,0.29411764705882354,0.29535864978902954,0.34977578475336324,0.2595419847328244,0.3305785123966942,0.2962962962962963,0.2331288343558282,0.29464285714285715,0.2621359223300971,0.41025641025641024,0.27,0.3103448275862069,0.35260115606936415,0.24134078212290502,0.3006535947712418,0.33440514469453375,0.28703703703703703,0.28368794326241137,0.2757496740547588,0.19852941176470587,0.27941176470588236,0.36363636363636365,0.2571428571428571,0.34328358208955223,0.38,0.3373493975903614,0.30409356725146197
WizardMath-70B-V1.0,https://huggingface.co/WizardLM/WizardMath-70B-V1.0,WizardLM/WizardMath-70B-V1.0,70.0,0.6892451426942038,0.6407849829351536,0.6841266679944235,0.29,0.6444444444444445,0.7960526315789473,0.71,0.7245283018867924,0.8125,0.48,0.54,0.38,0.6589595375722543,0.38235294117647056,0.74,0.6723404255319149,0.40350877192982454,0.6206896551724138,0.4312169312169312,0.4603174603174603,0.45,0.8193548387096774,0.5369458128078818,0.7,0.8,0.8787878787878788,0.9378238341968912,0.717948717948718,0.3333333333333333,0.8025210084033614,0.3973509933774834,0.8954128440366973,0.5694444444444444,0.9068627450980392,0.8649789029535865,0.7757847533632287,0.8778625954198473,0.859504132231405,0.8148148148148148,0.803680981595092,0.48214285714285715,0.8349514563106796,0.8888888888888888,0.71,0.8620689655172413,0.7658959537572254,0.5486033519553073,0.7581699346405228,0.7684887459807074,0.8364197530864198,0.5354609929078015,0.5684485006518905,0.75,0.7516339869281046,0.7363636363636363,0.7714285714285715,0.8955223880597015,0.92,0.5301204819277109,0.8830409356725146
WizardCoder-Python-34B-V1.0,https://huggingface.co/WizardLM/WizardCoder-Python-34B-V1.0,WizardLM/WizardCoder-Python-34B-V1.0,34.0,0.5075119335849546,0.5085324232081911,0.5800637323242382,0.26,0.4074074074074074,0.46710526315789475,0.55,0.5471698113207547,0.4652777777777778,0.37,0.52,0.36,0.48554913294797686,0.4215686274509804,0.7,0.451063829787234,0.32456140350877194,0.47586206896551725,0.41005291005291006,0.3888888888888889,0.37,0.5193548387096775,0.3793103448275862,0.62,0.5818181818181818,0.6363636363636364,0.694300518134715,0.44358974358974357,0.34444444444444444,0.44537815126050423,0.3576158940397351,0.689908256880734,0.3472222222222222,0.6078431372549019,0.6835443037974683,0.5246636771300448,0.5572519083969466,0.7024793388429752,0.5833333333333334,0.6196319018404908,0.3482142857142857,0.7281553398058253,0.7521367521367521,0.52,0.6717752234993615,0.5346820809248555,0.38100558659217876,0.4934640522875817,0.5562700964630225,0.5123456790123457,0.37943262411347517,0.35723598435462844,0.40441176470588236,0.45588235294117646,0.6181818181818182,0.5469387755102041,0.6019900497512438,0.66,0.39759036144578314,0.695906432748538
